node_id,eigen_centrality,katz_centrality,in_degree,out_degree,foundational,frontier,rank_indeg,rank_eig,rank_katz
521269,0.0,0.003546,1,2,False,False,1036,470,1222
24530,0.0,0.003546,1,0,False,False,1252,1605,1355
64484,0.0,0.003546,1,1,False,False,987,216,1194
649739,0.0,0.003546,1,2,False,False,1240,1507,1348
28387,0.0,0.003546,1,4,False,False,979,203,1189
28471,0.0,0.003918,1,4,False,False,980,204,1132
38480,0.0,0.003546,1,5,False,False,981,207,1190
39403,0.0,0.005015,1,4,False,False,982,208,839
136665,0.0,0.004803,1,1,False,False,978,196,902
243483,0.0,0.003918,1,3,False,False,1245,1560,1150
22883,0.0,0.003546,1,3,False,False,1248,1578,1352
134307,0.0,0.004911,1,5,False,False,1249,1585,848
648369,0.0,0.003546,1,0,False,False,1542,2641,1546
653628,0.0,0.003546,1,0,False,False,1543,2644,1547
654519,0.0,0.003546,1,0,False,False,1544,2648,1548
662250,0.0,0.003546,1,0,False,False,1545,2651,1549
682508,0.0,0.003546,1,1,False,False,1546,2657,1550
684531,0.0,0.003546,1,0,False,False,1547,2660,1551
687401,0.0,0.003918,1,0,False,False,1548,2661,1169
688824,0.0,0.003546,1,0,False,False,1549,2662,1552
688849,0.0,0.003546,1,0,False,False,1550,2664,1553
709518,0.0,0.003546,1,0,False,False,1551,2666,1554
711994,0.0,0.003546,1,0,False,False,1552,2668,1555
1694,0.0,0.004146,1,2,False,False,1037,473,1074
95198,0.0,0.003546,1,0,False,False,1372,2146,1431
95588,0.0,0.003546,1,0,False,False,1373,2147,1432
95597,0.0,0.003546,1,0,False,False,1374,2149,1433
99030,0.0,0.008153,1,2,False,False,1375,2155,481
152226,0.0,0.003546,1,2,False,False,1125,928,1276
118260,0.0,0.004146,1,3,False,False,1133,962,1090
86258,0.0,0.003546,1,0,False,False,1366,2122,1428
91038,0.0,0.008065,1,0,False,False,1367,2133,487
93318,0.0,0.003546,1,0,False,False,1368,2136,1429
8766,0.0,0.003546,1,1,False,False,1011,345,1208
779960,0.0,0.003546,1,0,False,False,1559,2695,1561
752684,0.0,0.003546,1,0,False,False,1556,2681,1558
767763,0.0,0.003546,1,3,False,False,1557,2687,1559
754594,0.0,0.003546,1,0,False,False,1558,2688,1560
22869,0.0,0.003546,1,1,False,False,1246,1574,1350
22874,0.0,0.003546,1,2,False,False,1247,1576,1351
1050679,0.0,0.002568,0,4,False,False,1566,13,1566
1109199,0.0,0.002568,0,3,False,False,1569,16,1569
1112911,0.0,0.002568,0,4,False,False,1570,17,1570
1113438,0.0,0.002568,0,5,False,False,1571,18,1571
1113831,0.0,0.002568,0,3,False,False,1572,19,1572
1114331,0.0,0.002568,0,5,False,False,1573,20,1573
1117476,0.0,0.002568,0,3,False,False,1574,21,1574
1127430,0.0,0.002568,0,2,False,False,1580,27,1580
853150,0.0,0.002568,0,1,False,False,1766,446,1766
782486,0.0,0.002568,0,3,False,False,1765,443,1765
1140231,0.0,0.002568,0,1,False,False,2708,2704,2708
1139009,0.0,0.002568,0,1,False,False,2707,2703,2707
820661,0.0,0.002568,0,1,False,False,2706,2701,2706
1138619,0.0,0.002568,0,1,False,False,2705,2698,2705
1137140,0.0,0.002568,0,1,False,False,2704,2696,2704
1154230,0.0,0.002568,0,1,False,False,2693,2671,2693
1134197,0.0,0.002568,0,1,False,False,2692,2669,2692
1134056,0.0,0.002568,0,1,False,False,2691,2667,2691
1134031,0.0,0.002568,0,1,False,False,2690,2665,2690
1133008,0.0,0.002568,0,1,False,False,2689,2663,2689
1132857,0.0,0.002568,0,2,False,False,2688,2658,2688
1153891,0.0,0.002568,0,4,False,False,1782,465,1782
1120563,0.0,0.002568,0,5,False,False,1781,464,1781
1128369,0.0,0.002568,0,2,False,False,2280,1557,2280
1107418,0.0,0.002568,0,3,False,False,2279,1556,2279
1103383,0.0,0.002568,0,2,False,False,2278,1555,2278
1116181,0.0,0.002568,0,1,False,False,2277,1553,2277
1116530,0.0,0.002568,0,1,False,False,2276,1549,2276
1115701,0.0,0.002568,0,5,False,False,2275,1548,2275
1127863,0.0,0.002568,0,2,False,False,2274,1546,2274
1126029,0.0,0.002568,0,4,False,False,1650,192,1650
1120170,0.0,0.002568,0,2,False,False,1649,191,1649
1118332,0.0,0.002568,0,2,False,False,1648,190,1648
1118245,0.0,0.002568,0,4,False,False,1647,189,1647
1117942,0.0,0.002568,0,3,False,False,1646,188,1646
1114125,0.0,0.002568,0,2,False,False,1645,187,1645
22876,0.0,0.002568,0,4,False,False,2286,1575,2286
1110563,0.0,0.002568,0,3,False,False,2285,1573,2285
1121459,0.0,0.002568,0,3,False,False,2284,1568,2284
1121537,0.0,0.002568,0,3,False,False,2273,1544,2273
1118209,0.0,0.002568,0,3,False,False,2272,1543,2272
1118823,0.0,0.002568,0,4,False,False,2271,1540,2271
1106849,0.0,0.002568,0,1,False,False,2270,1539,2270
566488,0.0,0.002568,0,1,False,False,2269,1533,2269
1153889,0.0,0.002568,0,1,False,False,2268,1531,2268
1153879,0.0,0.002568,0,1,False,False,2267,1530,2267
1153877,0.0,0.002568,0,1,False,False,2266,1529,2266
1111978,0.0,0.002568,0,2,False,False,2290,1591,2290
1105433,0.0,0.002568,0,3,False,False,2289,1590,2289
1116044,0.0,0.002568,0,2,False,False,2288,1584,2288
1107367,0.0,0.002568,0,3,False,False,2287,1580,2287
191404,0.0,0.002568,0,1,False,False,1651,197,1651
107252,0.0,0.002568,0,4,False,False,2283,1567,2283
1128407,0.0,0.002568,0,3,False,False,2282,1564,2282
595193,0.0,0.002568,0,2,False,False,2281,1562,2281
112813,0.0,0.002568,0,1,False,False,2261,1524,2261
1119180,0.0,0.002568,0,1,False,False,2260,1523,2260
1116839,0.0,0.002568,0,1,False,False,2259,1522,2259
1116397,0.0,0.002568,0,3,False,False,2258,1521,2258
1114777,0.0,0.002568,0,5,False,False,2257,1520,2257
1108597,0.0,0.002568,0,1,False,False,2256,1519,2256
755217,0.0,0.002568,0,5,False,False,1654,218,1654
7432,0.0,0.002568,0,2,False,False,1653,217,1653
1123576,0.0,0.002568,0,2,False,False,2298,1608,2298
1106671,0.0,0.002568,0,2,False,False,2297,1607,2297
1153024,0.0,0.002568,0,2,False,False,2296,1604,2296
1103499,0.0,0.002568,0,1,False,False,2295,1603,2295
928873,0.0,0.002568,0,3,False,False,2294,1601,2294
1111265,0.0,0.002568,0,1,False,False,2293,1600,2293
1153064,0.0,0.002568,0,2,False,False,2292,1595,2292
217852,0.0,0.002568,0,2,False,False,2291,1593,2291
1153736,0.0,0.002568,0,1,False,False,2250,1496,2250
593210,0.0,0.002568,0,5,False,False,2249,1492,2249
1152944,0.0,0.002568,0,2,False,False,2248,1491,2248
18833,0.0,0.002568,0,2,False,False,2247,1489,2247
510715,0.0,0.002568,0,1,False,False,2246,1486,2246
285675,0.0,0.002568,0,3,False,False,2303,1626,2303
1112723,0.0,0.002568,0,3,False,False,2302,1623,2302
1104258,0.0,0.002568,0,3,False,False,2301,1622,2301
1154042,0.0,0.002568,0,2,False,False,2300,1610,2300
1131149,0.0,0.002568,0,3,False,False,2299,1609,2299
6170,0.0,0.002568,0,2,False,False,1652,213,1652
948147,0.0,0.002568,0,2,False,False,2255,1510,2255
1152244,0.0,0.002568,0,3,False,False,2265,1528,2265
1138091,0.0,0.002568,0,1,False,False,2264,1527,2264
1130657,0.0,0.002568,0,1,False,False,2263,1526,2263
1130653,0.0,0.002568,0,1,False,False,2262,1525,2262
1106401,0.0,0.002568,0,2,False,False,2244,1483,2244
18785,0.0,0.002568,0,1,False,False,2243,1481,2243
1112686,0.0,0.002568,0,3,False,False,2242,1476,2242
88356,0.0,0.002568,0,4,False,False,2241,1471,2241
23545,0.0,0.002568,0,1,False,False,2311,1642,2311
248119,0.0,0.002568,0,3,False,False,2310,1640,2310
1121063,0.0,0.002568,0,2,False,False,2309,1639,2309
1110028,0.0,0.002568,0,2,False,False,2308,1638,2308
1126503,0.0,0.002568,0,2,False,False,2307,1633,2307
1122580,0.0,0.002568,0,2,False,False,2306,1632,2306
1104769,0.0,0.002568,0,1,False,False,2305,1631,2305
1153897,0.0,0.002568,0,3,False,False,2304,1628,2304
1131464,0.0,0.002568,0,5,False,False,2254,1502,2254
1128846,0.0,0.002568,0,1,False,False,2253,1501,2253
686061,0.0,0.002568,0,4,False,False,2252,1499,2252
12960,0.0,0.002568,0,4,False,False,2251,1497,2251
1152259,0.0,0.002568,0,2,False,False,2232,1443,2232
646195,0.0,0.002568,0,2,False,False,2231,1440,2231
644334,0.0,0.002568,0,3,False,False,2230,1439,2230
1131312,0.0,0.002568,0,4,False,False,2229,1435,2229
325497,0.0,0.002568,0,1,False,False,2318,1662,2318
686030,0.0,0.002568,0,2,False,False,2317,1659,2317
686015,0.0,0.002568,0,4,False,False,2316,1658,2316
1104182,0.0,0.002568,0,2,False,False,2315,1656,2315
1112026,0.0,0.002568,0,1,False,False,2314,1652,2314
1128542,0.0,0.002568,0,1,False,False,2313,1649,2313
1128990,0.0,0.002568,0,2,False,False,2312,1646,2312
1153091,0.0,0.002568,0,2,False,False,2240,1465,2240
1106854,0.0,0.002568,0,1,False,False,2239,1463,2239
245955,0.0,0.002568,0,1,False,False,2238,1457,2238
1107136,0.0,0.002568,0,1,False,False,2237,1455,2237
20920,0.0,0.002568,0,3,False,False,2245,1484,2245
118558,0.0,0.002568,0,1,False,False,2321,1673,2321
1111052,0.0,0.002568,0,4,False,False,1644,186,1644
1107455,0.0,0.002568,0,4,False,False,1643,185,1643
1106406,0.0,0.002568,0,4,False,False,1642,184,1642
1106172,0.0,0.002568,0,4,False,False,1641,183,1641
1106112,0.0,0.002568,0,3,False,False,1640,182,1640
1105394,0.0,0.002568,0,2,False,False,1639,181,1639
1103315,0.0,0.002568,0,5,False,False,1638,180,1638
1114442,0.0,0.002568,0,5,False,False,1637,178,1637
1109017,0.0,0.002568,0,1,False,False,1636,177,1636
308529,0.0,0.002568,0,4,False,False,2320,1667,2320
1152436,0.0,0.002568,0,1,False,False,2319,1665,2319
1152633,0.0,0.002568,0,4,False,False,2236,1449,2236
95435,0.0,0.002568,0,3,False,False,2235,1448,2235
1126012,0.0,0.002568,0,2,False,False,2234,1446,2234
1152991,0.0,0.002568,0,2,False,False,2233,1444,2233
152219,0.0,0.002568,0,3,False,False,2217,1417,2217
1131165,0.0,0.002568,0,1,False,False,2216,1413,2216
1131274,0.0,0.002568,0,2,False,False,2228,1434,2228
1131236,0.0,0.002568,0,5,False,False,2227,1433,2227
1131167,0.0,0.002568,0,2,False,False,2226,1432,2226
1120049,0.0,0.002568,0,4,False,False,2225,1431,2225
1109891,0.0,0.002568,0,3,False,False,2224,1430,2224
1123087,0.0,0.002568,0,5,False,False,2223,1427,2223
1114992,0.0,0.002568,0,2,False,False,2222,1424,2222
1104787,0.0,0.002568,0,2,False,False,2221,1423,2221
1129621,0.0,0.002568,0,3,False,False,2220,1421,2220
1105603,0.0,0.002568,0,2,False,False,2219,1420,2219
51831,0.0,0.002568,0,1,False,False,2218,1419,2218
33013,0.0,0.002568,0,3,False,False,1659,231,1659
1139928,0.0,0.002568,0,3,False,False,2323,1682,2323
1152910,0.0,0.002568,0,1,False,False,2322,1680,2322
1135746,0.0,0.002568,0,3,False,False,2335,1715,2335
1129608,0.0,0.002568,0,2,False,False,2334,1714,2334
1124844,0.0,0.002568,0,3,False,False,2333,1713,2333
1063773,0.0,0.002568,0,1,False,False,2332,1712,2332
1105672,0.0,0.002568,0,4,False,False,2331,1711,2331
48066,0.0,0.002568,0,1,False,False,2330,1709,2330
155277,0.0,0.002568,0,1,False,False,2329,1704,2329
1122574,0.0,0.002568,0,1,False,False,2328,1697,2328
1112426,0.0,0.002568,0,2,False,False,2327,1696,2327
1125944,0.0,0.002568,0,1,False,False,2326,1694,2326
1125402,0.0,0.002568,0,1,False,False,2325,1693,2325
595157,0.0,0.002568,0,2,False,False,2324,1690,2324
206259,0.0,0.002568,0,3,False,False,1658,227,1658
1109581,0.0,0.002568,0,5,False,False,1657,223,1657
976334,0.0,0.002568,0,5,False,False,1656,221,1656
8213,0.0,0.002568,0,3,False,False,1655,219,1655
1102364,0.0,0.002568,0,2,False,False,1666,248,1666
158098,0.0,0.002568,0,3,False,False,2215,1407,2215
1116146,0.0,0.002568,0,1,False,False,2214,1405,2214
1118388,0.0,0.002568,0,3,False,False,2213,1402,2213
1110024,0.0,0.002568,0,2,False,False,2212,1401,2212
12558,0.0,0.002568,0,1,False,False,2211,1400,2211
35854,0.0,0.002568,0,2,False,False,2210,1396,2210
175576,0.0,0.002568,0,2,False,False,2209,1393,2209
708945,0.0,0.002568,0,3,False,False,2208,1392,2208
40583,0.0,0.002568,0,3,False,False,2342,1727,2342
118682,0.0,0.002568,0,3,False,False,2341,1725,2341
686559,0.0,0.002568,0,1,False,False,2340,1721,2340
286562,0.0,0.002568,0,1,False,False,2339,1719,2339
1152904,0.0,0.002568,0,3,False,False,2338,1718,2338
1152272,0.0,0.002568,0,3,False,False,2337,1717,2337
1152162,0.0,0.002568,0,3,False,False,2336,1716,2336
1118092,0.0,0.002568,0,3,False,False,1662,238,1662
345340,0.0,0.002568,0,5,False,False,1661,236,1661
13960,0.0,0.002568,0,5,False,False,1660,235,1660
1103031,0.0,0.002568,0,4,False,False,2201,1370,2201
1103016,0.0,0.002568,0,2,False,False,2200,1366,2200
694759,0.0,0.002568,0,2,False,False,1633,162,1633
647408,0.0,0.002568,0,3,False,False,1632,155,1632
358894,0.0,0.002568,0,5,False,False,2344,1736,2344
632935,0.0,0.002568,0,1,False,False,2343,1731,2343
1152308,0.0,0.002568,0,3,False,False,2207,1383,2207
1105932,0.0,0.002568,0,5,False,False,2206,1382,2206
239829,0.0,0.002568,0,1,False,False,2205,1380,2205
1103038,0.0,0.002568,0,4,False,False,2204,1379,2204
1119216,0.0,0.002568,0,3,False,False,2203,1376,2203
1103969,0.0,0.002568,0,4,False,False,2202,1371,2202
1112650,0.0,0.002568,0,1,False,False,1667,249,1667
1126050,0.0,0.002568,0,2,False,False,2197,1357,2197
37998,0.0,0.002568,0,1,False,False,2196,1354,2196
294239,0.0,0.002568,0,2,False,False,2195,1352,2195
987188,0.0,0.002568,0,4,False,False,2194,1350,2194
1115959,0.0,0.002568,0,3,False,False,2193,1348,2193
1132887,0.0,0.002568,0,1,False,False,2350,1750,2350
84695,0.0,0.002568,0,1,False,False,2349,1748,2349
636500,0.0,0.002568,0,2,False,False,2348,1747,2348
688361,0.0,0.002568,0,2,False,False,2347,1744,2347
1153933,0.0,0.002568,0,2,False,False,2346,1740,2346
1129572,0.0,0.002568,0,5,False,False,2345,1738,2345
81722,0.0,0.002568,0,2,False,False,1635,167,1635
801170,0.0,0.002568,0,5,False,False,1634,166,1634
47684,0.0,0.002568,0,3,False,False,1665,243,1665
218666,0.0,0.002568,0,1,False,False,1664,242,1664
1135125,0.0,0.002568,0,3,False,False,1663,241,1663
214472,0.0,0.002568,0,3,False,False,2191,1339,2191
1105148,0.0,0.002568,0,3,False,False,2190,1335,2190
899119,0.0,0.002568,0,2,False,False,2189,1332,2189
63832,0.0,0.002568,0,5,False,False,2188,1328,2188
1122642,0.0,0.002568,0,5,False,False,2360,1769,2360
1116974,0.0,0.002568,0,3,False,False,2359,1768,2359
1115456,0.0,0.002568,0,3,False,False,2358,1767,2358
1114398,0.0,0.002568,0,2,False,False,2357,1766,2357
1111186,0.0,0.002568,0,2,False,False,2356,1765,2356
1106771,0.0,0.002568,0,3,False,False,2355,1764,2355
1110546,0.0,0.002568,0,3,False,False,2354,1762,2354
1119004,0.0,0.002568,0,1,False,False,2353,1760,2353
78549,0.0,0.002568,0,3,False,False,2352,1756,2352
1110256,0.0,0.002568,0,3,False,False,2351,1753,2351
646836,0.0,0.002568,0,2,False,False,2199,1362,2199
1152358,0.0,0.002568,0,5,False,False,2198,1361,2198
1105116,0.0,0.002568,0,2,False,False,2368,1794,2368
574710,0.0,0.002568,0,3,False,False,2187,1325,2187
416455,0.0,0.002568,0,4,False,False,2186,1322,2186
1107674,0.0,0.002568,0,4,False,False,2185,1320,2185
1105221,0.0,0.002568,0,3,False,False,2184,1319,2184
1104999,0.0,0.002568,0,5,False,False,2183,1318,2183
1071981,0.0,0.002568,0,1,False,False,2182,1317,2182
1131634,0.0,0.002568,0,3,False,False,2181,1316,2181
41732,0.0,0.002568,0,1,False,False,2367,1792,2367
1128974,0.0,0.002568,0,2,False,False,2366,1787,2366
1116410,0.0,0.002568,0,4,False,False,2365,1782,2365
1104031,0.0,0.002568,0,1,False,False,2364,1781,2364
168958,0.0,0.002568,0,2,False,False,2363,1779,2363
682815,0.0,0.002568,0,5,False,False,2362,1777,2362
503871,0.0,0.002568,0,3,False,False,2361,1776,2361
411005,0.0,0.002568,0,5,False,False,2192,1341,2192
309476,0.0,0.002568,0,2,False,False,2174,1285,2174
1153861,0.0,0.002568,0,3,False,False,2180,1302,2180
1152490,0.0,0.002568,0,3,False,False,2179,1301,2179
1132285,0.0,0.002568,0,1,False,False,2178,1292,2178
1131611,0.0,0.002568,0,3,False,False,2177,1291,2177
299197,0.0,0.002568,0,5,False,False,1674,265,1674
299195,0.0,0.002568,0,3,False,False,1673,264,1673
28456,0.0,0.002568,0,5,False,False,1672,263,1672
594900,0.0,0.002568,0,2,False,False,1629,146,1629
594649,0.0,0.002568,0,4,False,False,1628,145,1628
594543,0.0,0.002568,0,2,False,False,1627,144,1627
593813,0.0,0.002568,0,4,False,False,1626,142,1626
593260,0.0,0.002568,0,3,False,False,1625,141,1625
593105,0.0,0.002568,0,4,False,False,1624,139,1624
350373,0.0,0.002568,0,1,False,False,2370,1800,2370
390894,0.0,0.002568,0,3,False,False,2369,1796,2369
1104191,0.0,0.002568,0,1,False,False,2378,1829,2378
1131277,0.0,0.002568,0,4,False,False,2377,1824,2377
1131270,0.0,0.002568,0,2,False,False,2376,1823,2376
606647,0.0,0.002568,0,2,False,False,2375,1820,2375
1153942,0.0,0.002568,0,2,False,False,2374,1815,2374
1129610,0.0,0.002568,0,4,False,False,2373,1814,2373
1128997,0.0,0.002568,0,3,False,False,2372,1813,2372
590022,0.0,0.002568,0,3,False,False,2371,1808,2371
646837,0.0,0.002568,0,2,False,False,1631,154,1631
634975,0.0,0.002568,0,4,False,False,1630,151,1630
1113614,0.0,0.002568,0,3,False,False,1671,256,1671
1111304,0.0,0.002568,0,5,False,False,1670,255,1670
1105033,0.0,0.002568,0,2,False,False,1669,254,1669
1106546,0.0,0.002568,0,3,False,False,1668,252,1668
1107319,0.0,0.002568,0,3,False,False,2176,1290,2176
94713,0.0,0.002568,0,5,False,False,2175,1286,2175
46476,0.0,0.002568,0,1,False,False,2384,1838,2384
116087,0.0,0.002568,0,3,False,False,2383,1836,2383
1153183,0.0,0.002568,0,2,False,False,2173,1280,2173
1117249,0.0,0.002568,0,1,False,False,2172,1279,2172
1106418,0.0,0.002568,0,4,False,False,2171,1278,2171
1059953,0.0,0.002568,0,2,False,False,2170,1277,2170
1119471,0.0,0.002568,0,4,False,False,2169,1276,2169
1112099,0.0,0.002568,0,4,False,False,2168,1274,2168
148399,0.0,0.002568,0,4,False,False,2167,1272,2167
1126350,0.0,0.002568,0,2,False,False,2166,1269,2166
45061,0.0,0.002568,0,1,False,False,2165,1267,2165
211432,0.0,0.002568,0,3,False,False,2164,1265,2164
1128935,0.0,0.002568,0,5,False,False,2382,1834,2382
1128927,0.0,0.002568,0,1,False,False,2381,1833,2381
1128881,0.0,0.002568,0,1,False,False,2380,1832,2380
1110579,0.0,0.002568,0,4,False,False,2379,1830,2379
1104261,0.0,0.002568,0,1,False,False,2391,1855,2391
11325,0.0,0.002568,0,2,False,False,2163,1262,2163
1127657,0.0,0.002568,0,1,False,False,2162,1261,2162
25413,0.0,0.002568,0,3,False,False,2161,1257,2161
1131719,0.0,0.002568,0,5,False,False,2160,1255,2160
1129835,0.0,0.002568,0,4,False,False,2159,1254,2159
1102873,0.0,0.002568,0,1,False,False,2158,1251,2158
1154500,0.0,0.002568,0,1,False,False,2157,1247,2157
6217,0.0,0.002568,0,2,False,False,2156,1245,2156
46536,0.0,0.002568,0,1,False,False,2155,1244,2155
118079,0.0,0.002568,0,2,False,False,2390,1853,2390
242663,0.0,0.002568,0,4,False,False,2389,1847,2389
1154233,0.0,0.002568,0,2,False,False,2388,1846,2388
1154232,0.0,0.002568,0,5,False,False,2387,1845,2387
1154229,0.0,0.002568,0,2,False,False,2386,1844,2386
1123689,0.0,0.002568,0,2,False,False,2385,1843,2385
1135894,0.0,0.002568,0,3,False,False,2399,1875,2399
31097,0.0,0.002568,0,1,False,False,2154,1243,2154
686532,0.0,0.002568,0,5,False,False,2153,1241,2153
1129442,0.0,0.002568,0,4,False,False,2152,1235,2152
1107567,0.0,0.002568,0,5,False,False,2151,1234,2151
1102850,0.0,0.002568,0,1,False,False,2150,1233,2150
1103394,0.0,0.002568,0,4,False,False,2149,1228,2149
1104379,0.0,0.002568,0,4,False,False,1681,282,1681
1140040,0.0,0.002568,0,3,False,False,1680,279,1680
1131195,0.0,0.002568,0,1,False,False,2398,1873,2398
1116835,0.0,0.002568,0,1,False,False,2397,1871,2397
1152179,0.0,0.002568,0,1,False,False,2396,1867,2396
1118120,0.0,0.002568,0,1,False,False,2395,1866,2395
943087,0.0,0.002568,0,1,False,False,2394,1861,2394
1113551,0.0,0.002568,0,2,False,False,2393,1859,2393
884094,0.0,0.002568,0,3,False,False,2392,1856,2392
1153003,0.0,0.002568,0,4,False,False,2142,1200,2142
1120138,0.0,0.002568,0,5,False,False,2141,1198,2141
1130780,0.0,0.002568,0,3,False,False,2140,1195,2140
1136397,0.0,0.002568,0,5,False,False,1679,278,1679
1114352,0.0,0.002568,0,4,False,False,1678,277,1678
1105344,0.0,0.002568,0,4,False,False,1677,276,1677
1103979,0.0,0.002568,0,3,False,False,1676,275,1676
595056,0.0,0.002568,0,5,False,False,1675,268,1675
1120713,0.0,0.002568,0,2,False,False,2148,1223,2148
1114336,0.0,0.002568,0,2,False,False,2147,1222,2147
68495,0.0,0.002568,0,3,False,False,2146,1219,2146
575331,0.0,0.002568,0,2,False,False,1622,131,1622
574462,0.0,0.002568,0,2,False,False,1621,128,1621
573978,0.0,0.002568,0,3,False,False,1620,125,1620
1104435,0.0,0.002568,0,1,False,False,2401,1879,2401
48075,0.0,0.002568,0,2,False,False,2400,1877,2400
1125393,0.0,0.002568,0,3,False,False,2413,1907,2413
1153106,0.0,0.002568,0,1,False,False,2412,1905,2412
1153275,0.0,0.002568,0,2,False,False,2411,1903,2411
51834,0.0,0.002568,0,3,False,False,2410,1901,2410
1152569,0.0,0.002568,0,1,False,False,2409,1895,2409
975567,0.0,0.002568,0,3,False,False,2408,1894,2408
1131639,0.0,0.002568,0,2,False,False,2407,1893,2407
1104495,0.0,0.002568,0,1,False,False,2406,1891,2406
1132385,0.0,0.002568,0,2,False,False,2405,1889,2405
1105450,0.0,0.002568,0,4,False,False,2404,1888,2404
1130929,0.0,0.002568,0,1,False,False,2403,1887,2403
1131266,0.0,0.002568,0,1,False,False,2402,1885,2402
578780,0.0,0.002568,0,4,False,False,1623,135,1623
711598,0.0,0.002568,0,1,False,False,2145,1209,2145
211875,0.0,0.002568,0,2,False,False,2144,1207,2144
28674,0.0,0.002568,0,1,False,False,2143,1202,2143
38000,0.0,0.002568,0,3,False,False,2120,1163,2120
12946,0.0,0.002568,0,2,False,False,1694,296,1694
1152194,0.0,0.002568,0,2,False,False,1693,294,1693
252725,0.0,0.002568,0,1,False,False,2139,1193,2139
1102794,0.0,0.002568,0,1,False,False,2138,1192,2138
1133390,0.0,0.002568,0,1,False,False,2137,1187,2137
1152676,0.0,0.002568,0,2,False,False,2136,1185,2136
1153816,0.0,0.002568,0,3,False,False,2135,1184,2135
1120643,0.0,0.002568,0,5,False,False,2134,1183,2134
1153860,0.0,0.002568,0,3,False,False,2133,1181,2133
1152761,0.0,0.002568,0,3,False,False,2132,1180,2132
1125092,0.0,0.002568,0,4,False,False,2131,1179,2131
1104647,0.0,0.002568,0,5,False,False,2130,1178,2130
785678,0.0,0.002568,0,1,False,False,2129,1176,2129
1124837,0.0,0.002568,0,1,False,False,2415,1910,2415
47683,0.0,0.002568,0,1,False,False,2414,1908,2414
1128291,0.0,0.002568,0,4,False,False,2423,1944,2423
446271,0.0,0.002568,0,3,False,False,2422,1942,2422
1112194,0.0,0.002568,0,2,False,False,2421,1940,2421
1104809,0.0,0.002568,0,3,False,False,2420,1937,2420
1134320,0.0,0.002568,0,2,False,False,2419,1932,2419
1104749,0.0,0.002568,0,1,False,False,2418,1927,2418
1112369,0.0,0.002568,0,2,False,False,2417,1918,2417
1134865,0.0,0.002568,0,4,False,False,2416,1915,2416
608292,0.0,0.002568,0,3,False,False,2128,1175,2128
395075,0.0,0.002568,0,4,False,False,2127,1174,2127
1129570,0.0,0.002568,0,3,False,False,2126,1173,2126
59244,0.0,0.002568,0,2,False,False,2125,1171,2125
502574,0.0,0.002568,0,2,False,False,2124,1169,2124
308232,0.0,0.002568,0,3,False,False,2123,1168,2123
173884,0.0,0.002568,0,4,False,False,2122,1166,2122
101145,0.0,0.002568,0,3,False,False,2121,1165,2121
1153866,0.0,0.002568,0,2,False,False,2113,1136,2113
1153148,0.0,0.002568,0,3,False,False,2112,1135,2112
1135137,0.0,0.002568,0,3,False,False,1692,293,1692
1129111,0.0,0.002568,0,2,False,False,1691,292,1691
1126044,0.0,0.002568,0,5,False,False,1690,291,1690
1122460,0.0,0.002568,0,2,False,False,1689,290,1689
1120858,0.0,0.002568,0,3,False,False,1688,289,1688
1118848,0.0,0.002568,0,2,False,False,1687,288,1687
1116569,0.0,0.002568,0,2,False,False,1686,287,1686
1114118,0.0,0.002568,0,2,False,False,1685,286,1685
1110520,0.0,0.002568,0,2,False,False,1684,285,1684
1108834,0.0,0.002568,0,5,False,False,1683,284,1683
1105530,0.0,0.002568,0,2,False,False,1682,283,1682
1102751,0.0,0.002568,0,4,False,False,2119,1162,2119
46431,0.0,0.002568,0,4,False,False,1618,113,1618
45599,0.0,0.002568,0,2,False,False,1617,111,1617
1119178,0.0,0.002568,0,1,False,False,2433,1967,2433
1104946,0.0,0.002568,0,1,False,False,2432,1963,2432
594387,0.0,0.002568,0,5,False,False,2431,1961,2431
593921,0.0,0.002568,0,3,False,False,2430,1960,2430
593859,0.0,0.002568,0,4,False,False,2429,1956,2429
1128982,0.0,0.002568,0,2,False,False,2428,1952,2428
578649,0.0,0.002568,0,5,False,False,2427,1950,2427
578645,0.0,0.002568,0,5,False,False,2426,1948,2426
1136791,0.0,0.002568,0,2,False,False,2425,1946,2425
1128319,0.0,0.002568,0,4,False,False,2424,1945,2424
561238,0.0,0.002568,0,2,False,False,1619,122,1619
1132809,0.0,0.002568,0,2,False,False,2118,1153,2118
167205,0.0,0.002568,0,1,False,False,2117,1150,2117
75691,0.0,0.002568,0,2,False,False,2116,1147,2116
1120059,0.0,0.002568,0,3,False,False,2115,1146,2115
601567,0.0,0.002568,0,2,False,False,2114,1142,2114
1120880,0.0,0.002568,0,1,False,False,2096,1101,2096
636511,0.0,0.002568,0,4,False,False,1699,313,1699
1132815,0.0,0.002568,0,2,False,False,2111,1133,2111
1128531,0.0,0.002568,0,3,False,False,2110,1132,2110
1111788,0.0,0.002568,0,3,False,False,2109,1131,2109
1108728,0.0,0.002568,0,3,False,False,2108,1130,2108
105057,0.0,0.002568,0,4,False,False,2107,1128,2107
1138027,0.0,0.002568,0,2,False,False,2106,1125,2106
1131348,0.0,0.002568,0,1,False,False,2105,1123,2105
1113534,0.0,0.002568,0,1,False,False,2104,1122,2104
1153097,0.0,0.002568,0,3,False,False,2103,1117,2103
